GRAPH_ID,TIMESTAMP,NODE_INDEX,STATION_ID,RAIN_MM,FLOW,WATER_LEVEL,RAIN_MASK,FLOW_MASK,WATER_LEVEL_MASK
B035,2024-06-08 00:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-08 01:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-08 02:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-08 03:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-08 04:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-08 05:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-08 06:00:00,0,810G0060,0,,,1,0,0
B035,2024-06-08 07:00:00,0,810G0060,0.1828089613,,259.15,1,0,1
B035,2024-06-08 08:00:00,0,810G0060,0.0490344753,,259.15,1,0,1
B035,2024-06-08 09:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-08 10:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-08 11:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-08 12:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-08 13:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-08 14:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-08 15:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-08 16:00:00,0,810G0060,0,,259.14,1,0,1
B035,2024-06-08 17:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-08 18:00:00,0,810G0060,0,,259.14,1,0,1
B035,2024-06-08 19:00:00,0,810G0060,0,,259.14,1,0,1
B035,2024-06-08 20:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-08 21:00:00,0,810G0060,0,,259.82,1,0,1
B035,2024-06-08 22:00:00,0,810G0060,0,,260.3,1,0,1
B035,2024-06-08 23:00:00,0,810G0060,0.04110355744,,260.36,1,0,1
B035,2024-06-09 00:00:00,0,810G0060,0.2564890866,,260.36,1,0,1
B035,2024-06-09 01:00:00,0,810G0060,2.385095412,,260.36,1,0,1
B035,2024-06-09 02:00:00,0,810G0060,0.2185409969,,260.37,1,0,1
B035,2024-06-09 03:00:00,0,810G0060,0.005257230074,,260.38,1,0,1
B035,2024-06-09 04:00:00,0,810G0060,0.02855831006,,260.38,1,0,1
B035,2024-06-09 05:00:00,0,810G0060,0,,260.38,1,0,1
B035,2024-06-09 06:00:00,0,810G0060,0.2660638053,,260.39,1,0,1
B035,2024-06-09 07:00:00,0,810G0060,0.9347217267,,259.2,1,0,1
B035,2024-06-09 08:00:00,0,810G0060,0.207615813,,259.17,1,0,1
B035,2024-06-09 09:00:00,0,810G0060,0.6684880682,,259.17,1,0,1
B035,2024-06-09 10:00:00,0,810G0060,0.5954196938,,259.17,1,0,1
B035,2024-06-09 11:00:00,0,810G0060,0.6380723048,,259.17,1,0,1
B035,2024-06-09 12:00:00,0,810G0060,0.02855831006,,259.19,1,0,1
B035,2024-06-09 13:00:00,0,810G0060,0.08445247909,,259.2,1,0,1
B035,2024-06-09 14:00:00,0,810G0060,0.061331233,,259.2,1,0,1
B035,2024-06-09 15:00:00,0,810G0060,0.04234521748,,259.2,1,0,1
B035,2024-06-09 16:00:00,0,810G0060,0.01349752537,,259.19,1,0,1
B035,2024-06-09 17:00:00,0,810G0060,0.05273724763,,259.19,1,0,1
B035,2024-06-09 18:00:00,0,810G0060,0.1039285949,,259.19,1,0,1
B035,2024-06-09 19:00:00,0,810G0060,0.01594929537,,259.19,1,0,1
B035,2024-06-09 20:00:00,0,810G0060,7.082455313,,259.18,1,0,1
B035,2024-06-09 21:00:00,0,810G0060,2.764461017,,259.9,1,0,1
B035,2024-06-09 22:00:00,0,810G0060,0.8289047856,,260.38,1,0,1
B035,2024-06-09 23:00:00,0,810G0060,0.05356774763,,260.46,1,0,1
B035,2024-06-10 00:00:00,0,810G0060,0.1607721328,,260.51,1,0,1
B035,2024-06-10 01:00:00,0,810G0060,0.3168445169,,260.54,1,0,1
B035,2024-06-10 02:00:00,0,810G0060,0.2579714347,,260.55,1,0,1
B035,2024-06-10 03:00:00,0,810G0060,0.2185326071,,260.54,1,0,1
B035,2024-06-10 04:00:00,0,810G0060,0.01090823147,,260.54,1,0,1
B035,2024-06-10 05:00:00,0,810G0060,0.02920216426,,260.53,1,0,1
B035,2024-06-10 06:00:00,0,810G0060,0.08220711489,,260.52,1,0,1
B035,2024-06-10 07:00:00,0,810G0060,9.428659707,,259.24,1,0,1
B035,2024-06-10 08:00:00,0,810G0060,0.1922592873,,259.25,1,0,1
B035,2024-06-10 09:00:00,0,810G0060,0.04205583543,,259.25,1,0,1
B035,2024-06-10 10:00:00,0,810G0060,0.08635372277,,259.25,1,0,1
B035,2024-06-10 11:00:00,0,810G0060,0.01349752537,,259.25,1,0,1
B035,2024-06-10 12:00:00,0,810G0060,0,,259.24,1,0,1
B035,2024-06-10 13:00:00,0,810G0060,0.1091649406,,259.24,1,0,1
B035,2024-06-10 14:00:00,0,810G0060,0.01349752537,,259.23,1,0,1
B035,2024-06-10 15:00:00,0,810G0060,1.200825214,,259.23,1,0,1
B035,2024-06-10 16:00:00,0,810G0060,0.5366927595,,259.23,1,0,1
B035,2024-06-10 17:00:00,0,810G0060,0.02502248978,,259.24,1,0,1
B035,2024-06-10 18:00:00,0,810G0060,0.01349752537,,259.23,1,0,1
B035,2024-06-10 19:00:00,0,810G0060,0,,,1,0,0
B035,2024-06-10 20:00:00,0,810G0060,0.01414137957,,,1,0,0
B035,2024-06-10 21:00:00,0,810G0060,0.01478523377,,260.05,1,0,1
B035,2024-06-10 22:00:00,0,810G0060,0.0006438541992,,260.44,1,0,1
B035,2024-06-10 23:00:00,0,810G0060,0,,260.45,1,0,1
B035,2024-06-11 00:00:00,0,810G0060,0,,260.45,1,0,1
B035,2024-06-11 01:00:00,0,810G0060,0.04726590211,,260.44,1,0,1
B035,2024-06-11 02:00:00,0,810G0060,0,,260.44,1,0,1
B035,2024-06-11 03:00:00,0,810G0060,0.005257230074,,260.43,1,0,1
B035,2024-06-11 04:00:00,0,810G0060,0.04110355744,,260.43,1,0,1
B035,2024-06-11 05:00:00,0,810G0060,0.0003219270996,,260.43,1,0,1
B035,2024-06-11 06:00:00,0,810G0060,0.0003639416916,,260.43,1,0,1
B035,2024-06-11 07:00:00,0,810G0060,2.294550824,,259.21,1,0,1
B035,2024-06-11 08:00:00,0,810G0060,0.2180222062,,259.2,1,0,1
B035,2024-06-11 09:00:00,0,810G0060,0.01349752537,,259.2,1,0,1
B035,2024-06-11 10:00:00,0,810G0060,0,,259.2,1,0,1
B035,2024-06-11 11:00:00,0,810G0060,0.061331233,,259.2,1,0,1
B035,2024-06-11 12:00:00,0,810G0060,0.01349752537,,259.2,1,0,1
B035,2024-06-11 13:00:00,0,810G0060,0,,259.2,1,0,1
B035,2024-06-11 14:00:00,0,810G0060,0.05979764618,,259.19,1,0,1
B035,2024-06-11 15:00:00,0,810G0060,0,,259.19,1,0,1
B035,2024-06-11 16:00:00,0,810G0060,0.0003219270996,,259.19,1,0,1
B035,2024-06-11 17:00:00,0,810G0060,0,,259.19,1,0,1
B035,2024-06-11 18:00:00,0,810G0060,0,,259.19,1,0,1
B035,2024-06-11 19:00:00,0,810G0060,0.05399010149,,259.18,1,0,1
B035,2024-06-11 20:00:00,0,810G0060,0.0003639416916,,259.18,1,0,1
B035,2024-06-11 21:00:00,0,810G0060,0.01349752537,,259.18,1,0,1
B035,2024-06-11 22:00:00,0,810G0060,0.01349752537,,259.18,1,0,1
B035,2024-06-11 23:00:00,0,810G0060,0.01381945247,,259.18,1,0,1
B035,2024-06-12 00:00:00,0,810G0060,0,,259.18,1,0,1
B035,2024-06-12 01:00:00,0,810G0060,0,,259.18,1,0,1
B035,2024-06-12 02:00:00,0,810G0060,0,,259.18,1,0,1
B035,2024-06-12 03:00:00,0,810G0060,0,,259.17,1,0,1
B035,2024-06-12 04:00:00,0,810G0060,0,,259.18,1,0,1
B035,2024-06-12 05:00:00,0,810G0060,0,,259.18,1,0,1
B035,2024-06-12 06:00:00,0,810G0060,0,,259.18,1,0,1
B035,2024-06-12 07:00:00,0,810G0060,0.4149725471,,259.18,1,0,1
B035,2024-06-12 08:00:00,0,810G0060,0.01349752537,,259.17,1,0,1
B035,2024-06-12 09:00:00,0,810G0060,0.01349752537,,259.17,1,0,1
B035,2024-06-12 10:00:00,0,810G0060,0,,259.17,1,0,1
B035,2024-06-12 11:00:00,0,810G0060,0.01349752537,,259.17,1,0,1
B035,2024-06-12 12:00:00,0,810G0060,0.01349752537,,259.17,1,0,1
B035,2024-06-12 13:00:00,0,810G0060,0,,259.17,1,0,1
B035,2024-06-12 14:00:00,0,810G0060,0.01349752537,,259.17,1,0,1
B035,2024-06-12 15:00:00,0,810G0060,0,,259.17,1,0,1
B035,2024-06-12 16:00:00,0,810G0060,0.01349752537,,259.17,1,0,1
B035,2024-06-12 17:00:00,0,810G0060,0.01349752537,,259.16,1,0,1
B035,2024-06-12 18:00:00,0,810G0060,0,,259.17,1,0,1
B035,2024-06-12 19:00:00,0,810G0060,0.01349752537,,259.17,1,0,1
B035,2024-06-12 20:00:00,0,810G0060,0.1529306218,,259.17,1,0,1
B035,2024-06-12 21:00:00,0,810G0060,0.007709000076,,259.81,1,0,1
B035,2024-06-12 22:00:00,0,810G0060,0.07617391463,,260.32,1,0,1
B035,2024-06-12 23:00:00,0,810G0060,0,,260.37,1,0,1
B035,2024-06-13 00:00:00,0,810G0060,0.0985619926,,260.37,1,0,1
B035,2024-06-13 01:00:00,0,810G0060,0,,260.37,1,0,1
B035,2024-06-13 02:00:00,0,810G0060,0.04057817269,,260.37,1,0,1
B035,2024-06-13 03:00:00,0,810G0060,0,,260.37,1,0,1
B035,2024-06-13 04:00:00,0,810G0060,0.09296418331,,260.37,1,0,1
B035,2024-06-13 05:00:00,0,810G0060,0.1951260043,,260.37,1,0,1
B035,2024-06-13 06:00:00,0,810G0060,0,,260.37,1,0,1
B035,2024-06-13 07:00:00,0,810G0060,0.708332942,,260.37,1,0,1
B035,2024-06-13 08:00:00,0,810G0060,0,,260.37,1,0,1
B035,2024-06-13 09:00:00,0,810G0060,0,,260.37,1,0,1
B035,2024-06-13 10:00:00,0,810G0060,0,,260.37,1,0,1
B035,2024-06-13 11:00:00,0,810G0060,0,,260.37,1,0,1
B035,2024-06-13 12:00:00,0,810G0060,0.04702800419,,260.37,1,0,1
B035,2024-06-13 13:00:00,0,810G0060,0,,260.37,1,0,1
B035,2024-06-13 14:00:00,0,810G0060,0.04057817269,,260.37,1,0,1
B035,2024-06-13 15:00:00,0,810G0060,0,,260.37,1,0,1
B035,2024-06-13 16:00:00,0,810G0060,0,,260.37,1,0,1
B035,2024-06-13 17:00:00,0,810G0060,0,,260.36,1,0,1
B035,2024-06-13 18:00:00,0,810G0060,0,,260.36,1,0,1
B035,2024-06-13 19:00:00,0,810G0060,0,,260.36,1,0,1
B035,2024-06-13 20:00:00,0,810G0060,0,,260.36,1,0,1
B035,2024-06-13 21:00:00,0,810G0060,0,,260.36,1,0,1
B035,2024-06-13 22:00:00,0,810G0060,0,,260.36,1,0,1
B035,2024-06-13 23:00:00,0,810G0060,0,,260.36,1,0,1
B035,2024-06-14 00:00:00,0,810G0060,0,,260.36,1,0,1
