GRAPH_ID,TIMESTAMP,NODE_INDEX,STATION_ID,RAIN_MM,FLOW,WATER_LEVEL,RAIN_MASK,FLOW_MASK,WATER_LEVEL_MASK
B029,2022-05-07 23:00:00,0,613E0590,0.02497948336,,285.04,1,0,1
B029,2022-05-07 23:00:00,1,613H1300,0.2988367348,,260.03,1,0,1
B029,2022-05-08 00:00:00,0,613E0590,0.5069921361,,285.04,1,0,1
B029,2022-05-08 00:00:00,1,613H1300,1.401856862,,260.04,1,0,1
B029,2022-05-08 01:00:00,0,613E0590,0.8919261586,,285.04,1,0,1
B029,2022-05-08 01:00:00,1,613H1300,1.70732962,,260.06,1,0,1
B029,2022-05-08 02:00:00,0,613E0590,1.274185319,,285.06,1,0,1
B029,2022-05-08 02:00:00,1,613H1300,2.026965199,,260.05,1,0,1
B029,2022-05-08 03:00:00,0,613E0590,0.499685752,,285.08,1,0,1
B029,2022-05-08 03:00:00,1,613H1300,0.4659141631,,260.07,1,0,1
B029,2022-05-08 04:00:00,0,613E0590,0.3486710026,,285.16,1,0,1
B029,2022-05-08 04:00:00,1,613H1300,1.433404334,,260.05,1,0,1
B029,2022-05-08 05:00:00,0,613E0590,0.03083961938,,285.32,1,0,1
B029,2022-05-08 05:00:00,1,613H1300,0.3164773918,,260.05,1,0,1
B029,2022-05-08 06:00:00,0,613E0590,0,,285.47,1,0,1
B029,2022-05-08 06:00:00,1,613H1300,0,,260.06,1,0,1
B029,2022-05-08 07:00:00,0,613E0590,18.34707822,,285.52,1,0,1
B029,2022-05-08 07:00:00,1,613H1300,11.31116171,,260.12,1,0,1
B029,2022-05-08 08:00:00,0,613E0590,0,,285.51,1,0,1
B029,2022-05-08 08:00:00,1,613H1300,0,,260.26,1,0,1
B029,2022-05-08 09:00:00,0,613E0590,0,,285.47,1,0,1
B029,2022-05-08 09:00:00,1,613H1300,0,,260.47,1,0,1
B029,2022-05-08 10:00:00,0,613E0590,0,,285.44,1,0,1
B029,2022-05-08 10:00:00,1,613H1300,0,,260.56,1,0,1
B029,2022-05-08 11:00:00,0,613E0590,0,,285.4,1,0,1
B029,2022-05-08 11:00:00,1,613H1300,0,,260.59,1,0,1
B029,2022-05-08 12:00:00,0,613E0590,0,,285.37,1,0,1
B029,2022-05-08 12:00:00,1,613H1300,0,,260.56,1,0,1
B029,2022-05-08 13:00:00,0,613E0590,0,,285.35,1,0,1
B029,2022-05-08 13:00:00,1,613H1300,0,,260.55,1,0,1
B029,2022-05-08 14:00:00,0,613E0590,0,,285.32,1,0,1
B029,2022-05-08 14:00:00,1,613H1300,0,,260.5,1,0,1
B029,2022-05-08 15:00:00,0,613E0590,0,,285.31,1,0,1
B029,2022-05-08 15:00:00,1,613H1300,0,,260.48,1,0,1
B029,2022-05-08 16:00:00,0,613E0590,0,,285.29,1,0,1
B029,2022-05-08 16:00:00,1,613H1300,0,,260.45,1,0,1
B029,2022-05-08 17:00:00,0,613E0590,0,,285.27,1,0,1
B029,2022-05-08 17:00:00,1,613H1300,0,,260.45,1,0,1
B029,2022-05-08 18:00:00,0,613E0590,0,,285.26,1,0,1
B029,2022-05-08 18:00:00,1,613H1300,0,,260.4,1,0,1
B029,2022-05-08 19:00:00,0,613E0590,0,,285.25,1,0,1
B029,2022-05-08 19:00:00,1,613H1300,0,,260.36,1,0,1
B029,2022-05-08 20:00:00,0,613E0590,0.08799711635,,285.24,1,0,1
B029,2022-05-08 20:00:00,1,613H1300,0.04122796349,,260.34,1,0,1
B029,2022-05-08 21:00:00,0,613E0590,0.1231959629,,285.23,1,0,1
B029,2022-05-08 21:00:00,1,613H1300,0,,260.33,1,0,1
B029,2022-05-08 22:00:00,0,613E0590,0,,285.22,1,0,1
B029,2022-05-08 22:00:00,1,613H1300,0,,260.31,1,0,1
B029,2022-05-08 23:00:00,0,613E0590,0,,285.21,1,0,1
B029,2022-05-08 23:00:00,1,613H1300,0,,260.29,1,0,1
B029,2022-05-09 00:00:00,0,613E0590,0.03519884654,,285.2,1,0,1
B029,2022-05-09 00:00:00,1,613H1300,0,,260.25,1,0,1
B029,2022-05-09 01:00:00,0,613E0590,0,,285.2,1,0,1
B029,2022-05-09 01:00:00,1,613H1300,0,,260.25,1,0,1
B029,2022-05-09 02:00:00,0,613E0590,0,,285.2,1,0,1
B029,2022-05-09 02:00:00,1,613H1300,0,,260.24,1,0,1
B029,2022-05-09 03:00:00,0,613E0590,0,,285.19,1,0,1
B029,2022-05-09 03:00:00,1,613H1300,0,,260.21,1,0,1
B029,2022-05-09 04:00:00,0,613E0590,0,,285.19,1,0,1
B029,2022-05-09 04:00:00,1,613H1300,0,,260.2,1,0,1
B029,2022-05-09 05:00:00,0,613E0590,0,,285.18,1,0,1
B029,2022-05-09 05:00:00,1,613H1300,0,,260.2,1,0,1
B029,2022-05-09 06:00:00,0,613E0590,0,,285.18,1,0,1
B029,2022-05-09 06:00:00,1,613H1300,0,,260.17,1,0,1
B029,2022-05-09 07:00:00,0,613E0590,0.2463919258,,285.17,1,0,1
B029,2022-05-09 07:00:00,1,613H1300,0.04122796349,,260.18,1,0,1
B029,2022-05-09 08:00:00,0,613E0590,0,,285.17,1,0,1
B029,2022-05-09 08:00:00,1,613H1300,0,,260.18,1,0,1
B029,2022-05-09 09:00:00,0,613E0590,0,,285.16,1,0,1
B029,2022-05-09 09:00:00,1,613H1300,0,,260.1,1,0,1
B029,2022-05-09 10:00:00,0,613E0590,0,,285.16,1,0,1
B029,2022-05-09 10:00:00,1,613H1300,0.03011692361,,260.09,1,0,1
B029,2022-05-09 11:00:00,0,613E0590,0.1107233102,,285.16,1,0,1
B029,2022-05-09 11:00:00,1,613H1300,0.9182589574,,260.09,1,0,1
B029,2022-05-09 12:00:00,0,613E0590,0.127388823,,285.15,1,0,1
B029,2022-05-09 12:00:00,1,613H1300,1.743373395,,260.12,1,0,1
B029,2022-05-09 13:00:00,0,613E0590,0.5899532468,,285.15,1,0,1
B029,2022-05-09 13:00:00,1,613H1300,1.306437569,,260.08,1,0,1
B029,2022-05-09 14:00:00,0,613E0590,0.3924956124,,285.16,1,0,1
B029,2022-05-09 14:00:00,1,613H1300,2.239230034,,260.08,1,0,1
B029,2022-05-09 15:00:00,0,613E0590,0.1200087629,,285.19,1,0,1
B029,2022-05-09 15:00:00,1,613H1300,1.123425807,,260.14,1,0,1
B029,2022-05-09 16:00:00,0,613E0590,0.0005860136022,,285.22,1,0,1
B029,2022-05-09 16:00:00,1,613H1300,0.003346324846,,260.1,1,0,1
B029,2022-05-09 17:00:00,0,613E0590,0,,285.26,1,0,1
B029,2022-05-09 17:00:00,1,613H1300,0,,260.12,1,0,1
B029,2022-05-09 18:00:00,0,613E0590,0.001172027204,,285.29,1,0,1
B029,2022-05-09 18:00:00,1,613H1300,0,,260.17,1,0,1
B029,2022-05-09 19:00:00,0,613E0590,0.01759942327,,285.31,1,0,1
B029,2022-05-09 19:00:00,1,613H1300,0,,260.25,1,0,1
B029,2022-05-09 20:00:00,0,613E0590,0.01248974168,,285.32,1,0,1
B029,2022-05-09 20:00:00,1,613H1300,0.06063887915,,260.29,1,0,1
B029,2022-05-09 21:00:00,0,613E0590,0,,285.31,1,0,1
B029,2022-05-09 21:00:00,1,613H1300,0,,260.33,1,0,1
B029,2022-05-09 22:00:00,0,613E0590,0,,285.3,1,0,1
B029,2022-05-09 22:00:00,1,613H1300,0.103477428,,260.39,1,0,1
B029,2022-05-09 23:00:00,0,613E0590,0.09026749485,,285.3,1,0,1
B029,2022-05-09 23:00:00,1,613H1300,0.289962948,,260.42,1,0,1
B029,2022-05-10 00:00:00,0,613E0590,0.001172027204,,285.29,1,0,1
B029,2022-05-10 00:00:00,1,613H1300,0.0705721911,,260.39,1,0,1
B029,2022-05-10 01:00:00,0,613E0590,0,,285.28,1,0,1
B029,2022-05-10 01:00:00,1,613H1300,0.0002037596178,,260.41,1,0,1
B029,2022-05-10 02:00:00,0,613E0590,0.04827460182,,285.28,1,0,1
B029,2022-05-10 02:00:00,1,613H1300,0.2155870047,,260.4,1,0,1
B029,2022-05-10 03:00:00,0,613E0590,0,,285.27,1,0,1
B029,2022-05-10 03:00:00,1,613H1300,0.07583852347,,260.39,1,0,1
B029,2022-05-10 04:00:00,0,613E0590,0.01307575528,,,1,0,0
B029,2022-05-10 04:00:00,1,613H1300,0.03455480542,,260.39,1,0,1
B029,2022-05-10 05:00:00,0,613E0590,0,,285.27,1,0,1
B029,2022-05-10 05:00:00,1,613H1300,0.08580225182,,260.36,1,0,1
B029,2022-05-10 06:00:00,0,613E0590,0,,285.26,1,0,1
B029,2022-05-10 06:00:00,1,613H1300,0,,260.36,1,0,1
B029,2022-05-10 07:00:00,0,613E0590,1.897709125,,285.26,1,0,1
B029,2022-05-10 07:00:00,1,613H1300,8.84756064,,260.36,1,0,1
B029,2022-05-10 08:00:00,0,613E0590,0,,285.25,1,0,1
B029,2022-05-10 08:00:00,1,613H1300,0,,260.36,1,0,1
B029,2022-06-01 12:00:00,0,613E0590,0,,285.17,1,0,1
B029,2022-06-01 12:00:00,1,613H1300,0,,260.52,1,0,1
B029,2022-06-01 13:00:00,0,613E0590,0,,285.16,1,0,1
B029,2022-06-01 13:00:00,1,613H1300,0,,260.3,1,0,1
B029,2022-06-01 14:00:00,0,613E0590,0,,285.16,1,0,1
B029,2022-06-01 14:00:00,1,613H1300,0,,260.26,1,0,1
B029,2022-06-01 15:00:00,0,613E0590,0,,285.16,1,0,1
B029,2022-06-01 15:00:00,1,613H1300,0,,260.24,1,0,1
B029,2022-06-01 16:00:00,0,613E0590,0,,285.16,1,0,1
B029,2022-06-01 16:00:00,1,613H1300,0,,260.19,1,0,1
B029,2022-06-01 17:00:00,0,613E0590,0,,285.15,1,0,1
B029,2022-06-01 17:00:00,1,613H1300,0,,260.32,1,0,1
B029,2022-06-01 18:00:00,0,613E0590,0,,285.15,1,0,1
B029,2022-06-01 18:00:00,1,613H1300,0,,260.41,1,0,1
B029,2022-06-01 19:00:00,0,613E0590,0,,285.15,1,0,1
B029,2022-06-01 19:00:00,1,613H1300,0,,260.3,1,0,1
B029,2022-06-01 20:00:00,0,613E0590,0,,285.15,1,0,1
B029,2022-06-01 20:00:00,1,613H1300,0,,260.15,1,0,1
B029,2022-06-01 21:00:00,0,613E0590,0,,285.15,1,0,1
B029,2022-06-01 21:00:00,1,613H1300,0,,260.08,1,0,1
B029,2022-06-01 22:00:00,0,613E0590,0,,285.15,1,0,1
B029,2022-06-01 22:00:00,1,613H1300,0,,260.06,1,0,1
B029,2022-06-01 23:00:00,0,613E0590,0,,285.15,1,0,1
B029,2022-06-01 23:00:00,1,613H1300,0,,260.04,1,0,1
B029,2022-06-02 00:00:00,0,613E0590,0,,285.14,1,0,1
B029,2022-06-02 00:00:00,1,613H1300,0,,260.05,1,0,1
B029,2022-06-02 01:00:00,0,613E0590,0,,285.14,1,0,1
B029,2022-06-02 01:00:00,1,613H1300,0,,260.14,1,0,1
B029,2022-06-02 02:00:00,0,613E0590,0,,285.14,1,0,1
B029,2022-06-02 02:00:00,1,613H1300,0,,260.12,1,0,1
B029,2022-06-02 03:00:00,0,613E0590,0,,285.14,1,0,1
B029,2022-06-02 03:00:00,1,613H1300,0,,260.13,1,0,1
B029,2022-06-02 04:00:00,0,613E0590,0,,285.14,1,0,1
B029,2022-06-02 04:00:00,1,613H1300,0,,260.13,1,0,1
B029,2022-06-02 05:00:00,0,613E0590,0,,285.14,1,0,1
B029,2022-06-02 05:00:00,1,613H1300,0,,260.2,1,0,1
B029,2022-06-02 06:00:00,0,613E0590,0,,285.14,1,0,1
B029,2022-06-02 06:00:00,1,613H1300,0,,260.22,1,0,1
B029,2022-06-02 07:00:00,0,613E0590,0.05964124194,,285.14,1,0,1
B029,2022-06-02 07:00:00,1,613H1300,0.313796259,,260.24,1,0,1
B029,2022-06-02 08:00:00,0,613E0590,0,,285.14,1,0,1
B029,2022-06-02 08:00:00,1,613H1300,0,,260.33,1,0,1
B029,2022-06-02 09:00:00,0,613E0590,0,,285.14,1,0,1
B029,2022-06-02 09:00:00,1,613H1300,0,,260.11,1,0,1
B029,2022-06-02 10:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-02 10:00:00,1,613H1300,0,,260.01,1,0,1
B029,2022-06-02 11:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-02 11:00:00,1,613H1300,0,,260,1,0,1
B029,2022-06-02 12:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-02 12:00:00,1,613H1300,0,,260.01,1,0,1
B029,2022-06-02 13:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-02 13:00:00,1,613H1300,0,,260.02,1,0,1
B029,2022-06-02 14:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-02 14:00:00,1,613H1300,0,,260.02,1,0,1
B029,2022-06-02 15:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-02 15:00:00,1,613H1300,0,,259.98,1,0,1
B029,2022-06-02 16:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-02 16:00:00,1,613H1300,0,,260,1,0,1
B029,2022-06-02 17:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-02 17:00:00,1,613H1300,0,,259.99,1,0,1
B029,2022-06-02 18:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-02 18:00:00,1,613H1300,0,,259.96,1,0,1
B029,2022-06-02 19:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-02 19:00:00,1,613H1300,0,,259.97,1,0,1
B029,2022-06-02 20:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-02 20:00:00,1,613H1300,0,,260,1,0,1
B029,2022-06-02 21:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-02 21:00:00,1,613H1300,0,,260,1,0,1
B029,2022-06-02 22:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-02 22:00:00,1,613H1300,0,,259.98,1,0,1
B029,2022-06-02 23:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-02 23:00:00,1,613H1300,0,,260.02,1,0,1
B029,2022-06-03 00:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-03 00:00:00,1,613H1300,0,,259.99,1,0,1
B029,2022-06-03 01:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-03 01:00:00,1,613H1300,0,,259.98,1,0,1
B029,2022-06-03 02:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-03 02:00:00,1,613H1300,0,,259.97,1,0,1
B029,2022-06-03 03:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-03 03:00:00,1,613H1300,0,,259.96,1,0,1
B029,2022-06-03 04:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-03 04:00:00,1,613H1300,0,,259.98,1,0,1
B029,2022-06-03 05:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-03 05:00:00,1,613H1300,0,,259.94,1,0,1
B029,2022-06-03 06:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-03 06:00:00,1,613H1300,0,,259.96,1,0,1
B029,2022-06-03 07:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-03 07:00:00,1,613H1300,0,,259.97,1,0,1
B029,2022-06-03 08:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-03 08:00:00,1,613H1300,0,,259.97,1,0,1
B029,2022-06-03 09:00:00,0,613E0590,0,,,1,0,0
B029,2022-06-03 09:00:00,1,613H1300,0,,259.93,1,0,1
B029,2022-06-03 10:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-03 10:00:00,1,613H1300,0,,259.95,1,0,1
B029,2022-06-03 11:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-03 11:00:00,1,613H1300,0,,259.96,1,0,1
B029,2022-06-03 12:00:00,0,613E0590,0.0005860136022,,285.13,1,0,1
B029,2022-06-03 12:00:00,1,613H1300,0.02211554525,,259.97,1,0,1
B029,2022-06-03 13:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-03 13:00:00,1,613H1300,0.04122796349,,259.96,1,0,1
B029,2022-06-03 14:00:00,0,613E0590,0.0935169006,,285.13,1,0,1
B029,2022-06-03 14:00:00,1,613H1300,0,,259.96,1,0,1
B029,2022-06-03 15:00:00,0,613E0590,0.01248974168,,285.13,1,0,1
B029,2022-06-03 15:00:00,1,613H1300,0.01271826597,,259.98,1,0,1
B029,2022-06-03 16:00:00,0,613E0590,0.01759942327,,285.13,1,0,1
B029,2022-06-03 16:00:00,1,613H1300,0,,260.01,1,0,1
B029,2022-06-03 17:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-03 17:00:00,1,613H1300,0,,259.98,1,0,1
B029,2022-06-03 18:00:00,0,613E0590,0,,285.13,1,0,1
B029,2022-06-03 18:00:00,1,613H1300,0.1442978722,,259.99,1,0,1
B029,2022-06-03 19:00:00,0,613E0590,0.04381887468,,285.13,1,0,1
B029,2022-06-03 19:00:00,1,613H1300,5.030477966,,,1,0,0
B029,2022-06-03 20:00:00,0,613E0590,0.1337232663,,285.13,1,0,1
B029,2022-06-03 20:00:00,1,613H1300,7.859675672,,260.03,1,0,1
B029,2022-06-03 21:00:00,0,613E0590,0.7245080724,,285.13,1,0,1
B029,2022-06-03 21:00:00,1,613H1300,4.480828166,,260.09,1,0,1
B029,2022-06-03 22:00:00,0,613E0590,4.756114394,,285.14,1,0,1
B029,2022-06-03 22:00:00,1,613H1300,6.909096285,,260.1,1,0,1
B029,2022-06-03 23:00:00,0,613E0590,0.4886358759,,285.2,1,0,1
B029,2022-06-03 23:00:00,1,613H1300,1.208454724,,260.27,1,0,1
B029,2022-06-04 00:00:00,0,613E0590,0.07784569402,,285.35,1,0,1
B029,2022-06-04 00:00:00,1,613H1300,0.08327096545,,260.64,1,0,1
B029,2022-06-04 01:00:00,0,613E0590,0,,285.67,1,0,1
B029,2022-06-04 01:00:00,1,613H1300,0,,261.01,1,0,1
B029,2022-06-04 02:00:00,0,613E0590,0,,285.87,1,0,1
B029,2022-06-04 02:00:00,1,613H1300,0,,261.52,1,0,1
B029,2022-06-04 03:00:00,0,613E0590,0,,285.88,1,0,1
B029,2022-06-04 03:00:00,1,613H1300,0,,261.79,1,0,1
B029,2022-06-04 04:00:00,0,613E0590,0,,285.82,1,0,1
B029,2022-06-04 04:00:00,1,613H1300,0,,261.82,1,0,1
B029,2022-06-04 05:00:00,0,613E0590,0,,285.75,1,0,1
B029,2022-06-04 05:00:00,1,613H1300,0.02396030659,,261.63,1,0,1
B029,2022-06-04 06:00:00,0,613E0590,0,,285.68,1,0,1
B029,2022-06-04 06:00:00,1,613H1300,1.044750548,,261.49,1,0,1
B029,2022-06-04 07:00:00,0,613E0590,5.024546596,,285.63,1,0,1
B029,2022-06-04 07:00:00,1,613H1300,2.002628479,,261.4,1,0,1
B029,2022-06-04 08:00:00,0,613E0590,0.1380240239,,285.6,1,0,1
B029,2022-06-04 08:00:00,1,613H1300,0.6109837805,,261.35,1,0,1
B029,2022-06-04 09:00:00,0,613E0590,0.001172027204,,285.59,1,0,1
B029,2022-06-04 09:00:00,1,613H1300,0.5093544731,,261.28,1,0,1
B029,2022-06-04 10:00:00,0,613E0590,0.05555816193,,285.59,1,0,1
B029,2022-06-04 10:00:00,1,613H1300,0.02416406621,,261.26,1,0,1
B029,2022-06-04 11:00:00,0,613E0590,0.01248974168,,285.58,1,0,1
B029,2022-06-04 11:00:00,1,613H1300,0.01271826597,,261.17,1,0,1
B029,2022-06-04 12:00:00,0,613E0590,0,,285.55,1,0,1
B029,2022-06-04 12:00:00,1,613H1300,0,,261.1,1,0,1
B029,2022-06-04 13:00:00,0,613E0590,0.09991793343,,285.5,1,0,1
B029,2022-06-04 13:00:00,1,613H1300,0.728060424,,261.06,1,0,1
B029,2022-06-04 14:00:00,0,613E0590,0.5972963664,,,1,0,0
B029,2022-06-04 14:00:00,1,613H1300,0.5639590407,,261.03,1,0,1
B029,2022-06-04 15:00:00,0,613E0590,0.03854475226,,285.49,1,0,1
B029,2022-06-04 15:00:00,1,613H1300,0.7061731293,,261.02,1,0,1
B029,2022-06-04 16:00:00,0,613E0590,0.03913076587,,285.47,1,0,1
B029,2022-06-04 16:00:00,1,613H1300,0,,260.98,1,0,1
B029,2022-06-04 17:00:00,0,613E0590,0,,285.46,1,0,1
B029,2022-06-04 17:00:00,1,613H1300,0,,260.91,1,0,1
B029,2022-06-04 18:00:00,0,613E0590,0.0005860136022,,285.46,1,0,1
B029,2022-06-04 18:00:00,1,613H1300,0,,260.92,1,0,1
B029,2022-06-04 19:00:00,0,613E0590,0,,285.45,1,0,1
B029,2022-06-04 19:00:00,1,613H1300,0.02061398174,,260.9,1,0,1
B029,2022-06-04 20:00:00,0,613E0590,0.0005860136022,,285.43,1,0,1
B029,2022-06-04 20:00:00,1,613H1300,0,,260.88,1,0,1
B029,2022-06-04 21:00:00,0,613E0590,0,,285.42,1,0,1
B029,2022-06-04 21:00:00,1,613H1300,0,,260.84,1,0,1
B029,2022-06-04 22:00:00,0,613E0590,0,,285.41,1,0,1
B029,2022-06-04 22:00:00,1,613H1300,0,,260.79,1,0,1
B029,2022-06-04 23:00:00,0,613E0590,0,,285.4,1,0,1
B029,2022-06-04 23:00:00,1,613H1300,0,,260.76,1,0,1
B029,2022-06-05 00:00:00,0,613E0590,0,,285.38,1,0,1
B029,2022-06-05 00:00:00,1,613H1300,0,,260.72,1,0,1
B029,2022-06-05 01:00:00,0,613E0590,0.0005860136022,,285.37,1,0,1
B029,2022-06-05 01:00:00,1,613H1300,0,,260.69,1,0,1
B029,2022-06-05 02:00:00,0,613E0590,0,,285.36,1,0,1
B029,2022-06-05 02:00:00,1,613H1300,0,,260.66,1,0,1
B029,2022-06-05 03:00:00,0,613E0590,0,,285.35,1,0,1
B029,2022-06-05 03:00:00,1,613H1300,0,,260.62,1,0,1
B029,2022-06-05 04:00:00,0,613E0590,0,,285.35,1,0,1
B029,2022-06-05 04:00:00,1,613H1300,0,,260.59,1,0,1
B029,2022-06-05 05:00:00,0,613E0590,0,,285.34,1,0,1
B029,2022-06-05 05:00:00,1,613H1300,0,,260.56,1,0,1
B029,2022-06-05 06:00:00,0,613E0590,0,,285.33,1,0,1
B029,2022-06-05 06:00:00,1,613H1300,0,,260.55,1,0,1
B029,2022-06-05 07:00:00,0,613E0590,0.9838918135,,285.32,1,0,1
B029,2022-06-05 07:00:00,1,613H1300,3.176027162,,260.54,1,0,1
B029,2022-06-05 08:00:00,0,613E0590,0,,285.32,1,0,1
B029,2022-06-05 08:00:00,1,613H1300,0,,260.51,1,0,1
B029,2022-06-05 09:00:00,0,613E0590,0,,285.31,1,0,1
B029,2022-06-05 09:00:00,1,613H1300,0,,260.5,1,0,1
B029,2022-06-05 10:00:00,0,613E0590,0,,285.3,1,0,1
B029,2022-06-05 10:00:00,1,613H1300,0,,260.49,1,0,1
B029,2022-06-05 11:00:00,0,613E0590,0,,285.29,1,0,1
B029,2022-06-05 11:00:00,1,613H1300,0.003346324846,,260.44,1,0,1
B029,2022-06-05 12:00:00,0,613E0590,0.03795873866,,285.29,1,0,1
B029,2022-06-05 12:00:00,1,613H1300,0.003346324846,,260.41,1,0,1
B029,2022-06-05 13:00:00,0,613E0590,0.0005860136022,,285.28,1,0,1
B029,2022-06-05 13:00:00,1,613H1300,0.003346324846,,260.37,1,0,1
B029,2022-06-05 14:00:00,0,613E0590,0.01248974168,,285.28,1,0,1
B029,2022-06-05 14:00:00,1,613H1300,0.01606459082,,260.36,1,0,1
B029,2022-06-05 15:00:00,0,613E0590,0.01248974168,,285.27,1,0,1
B029,2022-06-05 15:00:00,1,613H1300,0.03333224772,,260.35,1,0,1
B029,2022-06-05 16:00:00,0,613E0590,0,,285.27,1,0,1
B029,2022-06-05 16:00:00,1,613H1300,0.02081774136,,260.33,1,0,1
B029,2022-06-05 17:00:00,0,613E0590,0,,285.27,1,0,1
B029,2022-06-05 17:00:00,1,613H1300,0.003346324846,,260.34,1,0,1
B029,2022-06-05 18:00:00,0,613E0590,0,,285.27,1,0,1
B029,2022-06-05 18:00:00,1,613H1300,0,,260.34,1,0,1
B029,2022-06-05 19:00:00,0,613E0590,0,,285.26,1,0,1
B029,2022-06-05 19:00:00,1,613H1300,0,,260.32,1,0,1
B029,2022-06-05 20:00:00,0,613E0590,0,,285.26,1,0,1
B029,2022-06-05 20:00:00,1,613H1300,0,,260.34,1,0,1
B029,2022-06-05 21:00:00,0,613E0590,0.03795873866,,285.25,1,0,1
B029,2022-06-05 21:00:00,1,613H1300,0,,260.3,1,0,1
B029,2022-06-05 22:00:00,0,613E0590,0.01248974168,,285.25,1,0,1
B029,2022-06-05 22:00:00,1,613H1300,0.01271826597,,260.26,1,0,1
B029,2022-06-05 23:00:00,0,613E0590,0.01759942327,,285.25,1,0,1
B029,2022-06-05 23:00:00,1,613H1300,0.003346324846,,260.31,1,0,1
B029,2022-06-06 00:00:00,0,613E0590,0,,285.24,1,0,1
B029,2022-06-06 00:00:00,1,613H1300,0.003346324846,,260.32,1,0,1
B029,2022-06-06 01:00:00,0,613E0590,0,,285.24,1,0,1
B029,2022-06-06 01:00:00,1,613H1300,0,,260.27,1,0,1
B029,2022-06-06 02:00:00,0,613E0590,0,,285.24,1,0,1
B029,2022-06-06 02:00:00,1,613H1300,0,,260.3,1,0,1
B029,2022-06-06 03:00:00,0,613E0590,0,,285.24,1,0,1
B029,2022-06-06 03:00:00,1,613H1300,0,,260.47,1,0,1
B029,2022-06-06 04:00:00,0,613E0590,0,,285.23,1,0,1
B029,2022-06-06 04:00:00,1,613H1300,0,,260.71,1,0,1
B029,2022-06-06 05:00:00,0,613E0590,0,,285.23,1,0,1
B029,2022-06-06 05:00:00,1,613H1300,0,,260.82,1,0,1
B029,2022-06-06 06:00:00,0,613E0590,0,,285.23,1,0,1
B029,2022-06-06 06:00:00,1,613H1300,0,,261.08,1,0,1
B029,2022-06-06 07:00:00,0,613E0590,0.1315721392,,285.23,1,0,1
B029,2022-06-06 07:00:00,1,613H1300,0.08293284587,,261.41,1,0,1
B029,2022-06-06 08:00:00,0,613E0590,0,,285.23,1,0,1
B029,2022-06-06 08:00:00,1,613H1300,0,,261.52,1,0,1
B029,2022-06-06 09:00:00,0,613E0590,0,,285.22,1,0,1
B029,2022-06-06 09:00:00,1,613H1300,0,,261.6,1,0,1
B029,2022-06-06 10:00:00,0,613E0590,0,,285.22,1,0,1
B029,2022-06-06 10:00:00,1,613H1300,0,,261.62,1,0,1
B029,2022-06-06 11:00:00,0,613E0590,0,,285.21,1,0,1
B029,2022-06-06 11:00:00,1,613H1300,0,,261.65,1,0,1
B029,2022-06-06 12:00:00,0,613E0590,0,,285.21,1,0,1
B029,2022-06-06 12:00:00,1,613H1300,0,,261.67,1,0,1
B029,2022-06-06 13:00:00,0,613E0590,0,,285.21,1,0,1
B029,2022-06-06 13:00:00,1,613H1300,0,,261.67,1,0,1
B029,2022-06-06 14:00:00,0,613E0590,0.03795873866,,285.2,1,0,1
B029,2022-06-06 14:00:00,1,613H1300,0,,261.62,1,0,1
B029,2022-06-06 15:00:00,0,613E0590,0,,285.2,1,0,1
B029,2022-06-06 15:00:00,1,613H1300,0.1030699087,,261.33,1,0,1
B029,2022-06-06 16:00:00,0,613E0590,0.3036699093,,285.2,1,0,1
B029,2022-06-06 16:00:00,1,613H1300,0.0002037596178,,260.93,1,0,1
B029,2022-06-06 17:00:00,0,613E0590,0,,285.19,1,0,1
B029,2022-06-06 17:00:00,1,613H1300,0,,260.73,1,0,1
B029,2022-06-06 18:00:00,0,613E0590,0,,285.18,1,0,1
B029,2022-06-06 18:00:00,1,613H1300,0,,260.63,1,0,1
